tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2020-1049,Auckland,Hard,32,I,20200106,300,200033,1,,Serena Williams,R,175,USA,38.27789185,202468,,,Jessica Pegula,R,,USA,25.86447639,6-3 6-4,3,F,95,2,0,66,43,31,14,10,4,5,4,3,80,50,31,12,9,12,15,10,3935,82,743
2020-1049,Auckland,Hard,32,I,20200106,299,200033,1,,Serena Williams,R,175,USA,38.27789185,216153,3,,Amanda Anisimova,R,,USA,18.34907598,6-1 6-1,3,SF,43,5,0,38,26,20,9,7,1,1,1,3,36,22,12,2,7,0,5,10,3935,25,1734
2020-1049,Auckland,Hard,32,I,20200106,298,202468,,,Jessica Pegula,R,,USA,25.86447639,201496,5,,Caroline Wozniacki,R,177,DEN,29.48939083,3-6 6-4 6-0,3,SF,113,2,3,86,54,37,16,12,6,9,4,3,79,56,34,9,13,7,13,82,743,39,1353
2020-1049,Auckland,Hard,32,I,20200106,297,200033,1,,Serena Williams,R,175,USA,38.27789185,201696,,,Laura Siegemund,R,,GER,31.84120465,6-4 6-3,3,QF,88,6,3,60,34,25,15,10,5,6,1,1,55,45,26,5,9,1,4,10,3935,73,805
2020-1049,Auckland,Hard,32,I,20200106,296,216153,3,,Amanda Anisimova,R,,USA,18.34907598,202446,,WC,Eugenie Bouchard,R,,CAN,25.86173854,6-2 3-6 6-4,3,QF,116,1,2,94,63,32,17,14,6,12,0,3,89,62,35,8,13,11,18,25,1734,262,223
2020-1049,Auckland,Hard,32,I,20200106,295,201496,5,,Caroline Wozniacki,R,177,DEN,29.48939083,201504,4,,Julia Goerges,R,180,GER,31.17590691,6-1 6-4,3,QF,75,4,1,67,50,37,8,9,3,3,2,5,49,28,20,8,8,5,8,39,1353,41,1331
2020-1049,Auckland,Hard,32,I,20200106,294,202468,,,Jessica Pegula,R,,USA,25.86447639,201427,,,Alize Cornet,R,173,FRA,29.95482546,6-0 3-2 RET,3,QF,48,0,1,25,14,12,8,5,0,0,0,4,44,26,13,7,6,6,10,82,743,57,1015
2020-1049,Auckland,Hard,32,I,20200106,293,200033,1,,Serena Williams,R,175,USA,38.27789185,201539,,,Christina Mchale,R,170,USA,27.6550308,3-6 6-2 6-3,3,R16,120,5,1,84,56,32,17,13,5,9,5,3,82,56,29,13,13,6,12,10,3935,86,720
2020-1049,Auckland,Hard,32,I,20200106,292,201696,,,Laura Siegemund,R,,GER,31.84120465,221103,,,Cori Gauff,R,,USA,15.816564,5-7 6-2 6-3,3,R16,134,1,2,75,56,34,12,14,2,7,2,7,83,52,29,12,15,5,13,73,805,67,855
2020-1049,Auckland,Hard,32,I,20200106,291,216153,3,,Amanda Anisimova,R,,USA,18.34907598,214082,,,Darya Kasatkina,R,,RUS,22.66666667,6-2 6-4,3,R16,73,2,3,58,36,21,8,9,3,7,1,5,61,37,17,7,9,1,8,25,1734,70,851
